Header_Identifier,Date_Latest,Metadata_Identifier,Metadata_Identifier_Handle_ID,Metadata_Identifier_CMS_ID,Metadata_Identifier_Accession_ID,Metadata_Identifier_File_ID,URL
uni_melb/library/1999-0009-00005.pdf/1999-0009-00005.pdf_out_1.pdf,2021-04-18T10:22:00Z,1999-0009-00005.pdf_out_1.pdf,,,,1999-0009-00005.pdf_out_1.pdf,https://hgrqtmovrbvpvxjqungh.supabase.co/storage/v1/object/public/biblio-ai-public/uni_melb/granger/1999-0009-00005.pdf_out_1.pdf/1999-0009-00005.pdf_out_1.pdf
uni_melb/library/1999-0009-00005.pdf/1999-0009-00005.pdf_out_2.pdf,2021-04-18T10:22:00Z,1999-0009-00005.pdf_out_2.pdf,,,,1999-0009-00005.pdf_out_2.pdf,https://hgrqtmovrbvpvxjqungh.supabase.co/storage/v1/object/public/biblio-ai-public/uni_melb/granger/1999-0009-00005.pdf_out_2.pdf/1999-0009-00005.pdf_out_2.pdf
